0x101fcddcc	SDV_StardewValley_Mobile_TapToMoveUtils_IsBoulderAt_06006709	0x06006709	StardewValley.Mobile.TapToMoveUtils	IsBoulderAt
0x101fce110	SDV_StardewValley_Mobile_TapToMoveUtils_isResourceClumpBoulderAt_0600670a	0x0600670a	StardewValley.Mobile.TapToMoveUtils	isResourceClumpBoulderAt
0x101fce1d0	SDV_StardewValley_Mobile_TapToMoveUtils_FetchMostAccessibleNodeToCrabPot_0600670b	0x0600670b	StardewValley.Mobile.TapToMoveUtils	FetchMostAccessibleNodeToCrabPot
0x101fce43c	SDV_StardewValley_Mobile_TapToMoveUtils_CrabPotNeighbour_0600670c	0x0600670c	StardewValley.Mobile.TapToMoveUtils	CrabPotNeighbour
0x101fce5a8	SDV_StardewValley_Mobile_TapToMoveUtils_ClickedCrabPot_0600670d	0x0600670d	StardewValley.Mobile.TapToMoveUtils	ClickedCrabPot
0x101fce788	SDV_StardewValley_Mobile_TapToMoveUtils_IsWizardBuilding_0600670e	0x0600670e	StardewValley.Mobile.TapToMoveUtils	IsWizardBuilding
0x101fce7e0	SDV_StardewValley_Mobile_TapToMoveUtils_IsWizardBuilding_0600670f	0x0600670f	StardewValley.Mobile.TapToMoveUtils	IsWizardBuilding
0x101fce8f8	SDV_StardewValley_Mobile_TapToMoveUtils_GetWalkDirectionFacing_06006710	0x06006710	StardewValley.Mobile.TapToMoveUtils	GetWalkDirectionFacing
0x101fce9a4	SDV_StardewValley_Mobile_TapToMoveUtils_GetDirectionFacing_06006711	0x06006711	StardewValley.Mobile.TapToMoveUtils	GetDirectionFacing
0x101fcea50	SDV_StardewValley_Mobile_TapToMoveUtils_FetchNextPointOut_06006712	0x06006712	StardewValley.Mobile.TapToMoveUtils	FetchNextPointOut
0x101fcea78	SDV_StardewValley_Mobile_TapToMoveUtils_FetchAStarNodeNearestWaterSource_06006713	0x06006713	StardewValley.Mobile.TapToMoveUtils	FetchAStarNodeNearestWaterSource
0x101fcef58	SDV_StardewValley_Mobile_TapToMoveUtils_FetchNearestAStarLandNodePerpendicularToWaterSource_06006714	0x06006714	StardewValley.Mobile.TapToMoveUtils	FetchNearestAStarLandNodePerpendicularToWaterSource
0x101fcf268	SDV_StardewValley_Mobile_TapToMoveUtils_retargetToParrotExpressSpot_06006715	0x06006715	StardewValley.Mobile.TapToMoveUtils	retargetToParrotExpressSpot
0x101fcf4b4	SDV_StardewValley_Mobile_TapToMoveUtils_retargetToBedSpot_06006716	0x06006716	StardewValley.Mobile.TapToMoveUtils	retargetToBedSpot
0x101fcf6c0	SDV_StardewValley_Mobile_TapToMoveUtils_TappedEggAtEggFestival_06006717	0x06006717	StardewValley.Mobile.TapToMoveUtils	TappedEggAtEggFestival
0x101fcf87c	SDV_StardewValley_Mobile_TapToMoveUtils_FetchFarmAnimal_06006718	0x06006718	StardewValley.Mobile.TapToMoveUtils	FetchFarmAnimal
0x101fcfa80	SDV_StardewValley_Mobile_TapToMoveUtils_FetchGate_06006719	0x06006719	StardewValley.Mobile.TapToMoveUtils	FetchGate
0x101fcfba8	SDV_StardewValley_Mobile_TapToMoveUtils_TraceMap_0600671a	0x0600671a	StardewValley.Mobile.TapToMoveUtils	TraceMap
0x101fd065c	SDV_StardewValley_Mobile_TapToMoveUtils_GetTileNextToBuildingNearestFarmer_0600671b	0x0600671b	StardewValley.Mobile.TapToMoveUtils	GetTileNextToBuildingNearestFarmer
0x101fd0e0c	SDV_StardewValley_Mobile_TapToMoveUtils_FetchAccessibleTileNextToBuilding_0600671c	0x0600671c	StardewValley.Mobile.TapToMoveUtils	FetchAccessibleTileNextToBuilding
0x101fd0f9c	SDV_StardewValley_Mobile_TapToMoveUtils_ListOfTilesSurroundingBuilding_0600671d	0x0600671d	StardewValley.Mobile.TapToMoveUtils	ListOfTilesSurroundingBuilding
0x101fd1484	SDV_StardewValley_Mobile_TapToMoveUtils_ctor_0600671e	0x0600671e	StardewValley.Mobile.TapToMoveUtils	.ctor
0x101fd1488	SDV_StardewValley_Mobile_VirtualJoypad_get_joystickWasJustHeld_0600671f	0x0600671f	StardewValley.Mobile.VirtualJoypad	get_joystickWasJustHeld
0x101fd14ac	SDV_StardewValley_Mobile_VirtualJoypad_get_joystickHeld_06006720	0x06006720	StardewValley.Mobile.VirtualJoypad	get_joystickHeld
0x101fd14d0	SDV_StardewValley_Mobile_VirtualJoypad_set_joystickHeld_06006721	0x06006721	StardewValley.Mobile.VirtualJoypad	set_joystickHeld
0x101fd152c	SDV_StardewValley_Mobile_VirtualJoypad_get_adjustmentMode_06006722	0x06006722	StardewValley.Mobile.VirtualJoypad	get_adjustmentMode
0x101fd1550	SDV_StardewValley_Mobile_VirtualJoypad_set_adjustmentMode_06006723	0x06006723	StardewValley.Mobile.VirtualJoypad	set_adjustmentMode
