0x1018b2314	StardewValley_StardewValley_LocationRequest_add_OnWarp_06003916	0x06003916	StardewValley.LocationRequest	add_OnWarp
0x101793b94	StardewValley_StardewValley_Character_get_TilePoint_06003257	0x06003257	StardewValley.Character	get_TilePoint
0x101738e14	StardewValley_StardewValley_Game1_warpFarmer_060030cf	0x060030cf	StardewValley.Game1	warpFarmer
0x10170d590	StardewValley_StardewValley_Game1_get_temporaryContent_06002f98	0x06002f98	StardewValley.Game1	get_temporaryContent
0x101ea1350	StardewValley_StardewValley_Menus_IClickableMenu_receiveLeftClick_0600618b	0x0600618b	StardewValley.Menus.IClickableMenu	receiveLeftClick
0x1017c9ff4	StardewValley_StardewValley_Event__ctor_06003458	0x06003458	StardewValley.Event	.ctor
0x101b3d974	StardewValley_StardewValley_Network_HookableClient__ctor_06004b31	0x06004b31	StardewValley.Network.HookableClient	.ctor
0x101e70a5c	StardewValley_StardewValley_Menus_DialogueBox_isTransitioning_06006088	0x06006088	StardewValley.Menus.DialogueBox	isTransitioning
0x101efa8d8	StardewValley_StardewValley_Menus_LoadGameMenu_receiveLeftClick_060062d7	0x060062d7	StardewValley.Menus.LoadGameMenu	receiveLeftClick
0x101de89b8	StardewValley_StardewValley_BellsAndWhistles_SpriteText_getHeightOfString_06005d2b	0x06005d2b	StardewValley.BellsAndWhistles.SpriteText	getHeightOfString
0x1017090d8	StardewValley_StardewValley_Game1_get_NativeZoomLevel_06002f79	0x06002f79	StardewValley.Game1	get_NativeZoomLevel
0x1017186c4	StardewValley_StardewValley_Game1_resetPlayer_06003019	0x06003019	StardewValley.Game1	resetPlayer
0x101e51e58	StardewValley_StardewValley_Menus_CharacterCustomization__ctor_06005faf	0x06005faf	StardewValley.Menus.CharacterCustomization	.ctor
0x101e26930	StardewValley_StardewValley_Menus_AdvancedGameOptions__ctor_06005ebc	0x06005ebc	StardewValley.Menus.AdvancedGameOptions	.ctor
0x101ef90b8	StardewValley_StardewValley_Menus_LoadGameMenu_startListPopulation_060062c7	0x060062c7	StardewValley.Menus.LoadGameMenu	startListPopulation
