index	namespace	metadata_type_name	source_file	status	bytes
810	StardewValley.Pathfinding	PathNode	StardewValley.Pathfinding/PathNode.cs	ok	939
811	StardewValley.Pathfinding	PriorityQueue	StardewValley.Pathfinding/PriorityQueue.cs	ok	1401
812	StardewValley.Pathfinding	SchedulePathDescription	StardewValley.Pathfinding/SchedulePathDescription.cs	ok	734
813	StardewValley.Pathfinding	WarpPathfindingCache	StardewValley.Pathfinding/WarpPathfindingCache.cs	ok	3579
814	StardewValley.Projectiles	BasicProjectile	StardewValley.Projectiles/BasicProjectile.cs	ok	7425
815	StardewValley.Projectiles	DebuffingProjectile	StardewValley.Projectiles/DebuffingProjectile.cs	ok	4686
816	StardewValley.Projectiles	Projectile	StardewValley.Projectiles/Projectile.cs	ok	14057
817	StardewValley.Quests	CraftingQuest	StardewValley.Quests/CraftingQuest.cs	ok	819
818	StardewValley.Quests	DescriptionElement	StardewValley.Quests/DescriptionElement.cs	ok	2926
819	StardewValley.Quests	FishingQuest	StardewValley.Quests/FishingQuest.cs	ok	9126
820	StardewValley.Quests	GoSomewhereQuest	StardewValley.Quests/GoSomewhereQuest.cs	ok	705
821	StardewValley.Quests	HaveBuildingQuest	StardewValley.Quests/HaveBuildingQuest.cs	ok	788
822	StardewValley.Quests	IQuest	StardewValley.Quests/IQuest.cs	ok	486
823	StardewValley.Quests	ItemDeliveryQuest	StardewValley.Quests/ItemDeliveryQuest.cs	ok	23894
824	StardewValley.Quests	ItemHarvestQuest	StardewValley.Quests/ItemHarvestQuest.cs	ok	1130
825	StardewValley.Quests	LostItemQuest	StardewValley.Quests/LostItemQuest.cs	ok	4011
826	StardewValley.Quests	NetDescriptionElementList	StardewValley.Quests/NetDescriptionElementList.cs	ok	468
827	StardewValley.Quests	NetDescriptionElementRef	StardewValley.Quests/NetDescriptionElementRef.cs	ok	371
828	StardewValley.Quests	Quest	StardewValley.Quests/Quest.cs	ok	20697
829	StardewValley.Quests	ResourceCollectionQuest	StardewValley.Quests/ResourceCollectionQuest.cs	ok	8196
830	StardewValley.Quests	SecretLostItemQuest	StardewValley.Quests/SecretLostItemQuest.cs	ok	2742
831	StardewValley.Quests	SlayMonsterQuest	StardewValley.Quests/SlayMonsterQuest.cs	ok	11096
832	StardewValley.Quests	SocializeQuest	StardewValley.Quests/SocializeQuest.cs	ok	3811
833	StardewValley.SDKs	LobbyUpdateListener	StardewValley.SDKs/LobbyUpdateListener.cs	ok	107
834	StardewValley.SDKs	NullSDKHelper	StardewValley.SDKs/NullSDKHelper.cs	ok	780
835	StardewValley.SDKs	SDKHelper	StardewValley.SDKs/SDKHelper.cs	ok	554
836	StardewValley.SDKs	SDKNetHelper	StardewValley.SDKs/SDKNetHelper.cs	ok	718
837	StardewValley.SDKs.GogGalaxy	GalaxyHelper	StardewValley.SDKs.GogGalaxy/GalaxyHelper.cs	ok	2764
838	StardewValley.SDKs.GogGalaxy	GalaxyNetClient	StardewValley.SDKs.GogGalaxy/GalaxyNetClient.cs	ok	4457
839	StardewValley.SDKs.GogGalaxy	GalaxyNetHelper	StardewValley.SDKs.GogGalaxy/GalaxyNetHelper.cs	ok	5749
840	StardewValley.SDKs.GogGalaxy	GalaxyNetServer	StardewValley.SDKs.GogGalaxy/GalaxyNetServer.cs	ok	7011
841	StardewValley.SDKs.GogGalaxy	GalaxySocket	StardewValley.SDKs.GogGalaxy/GalaxySocket.cs	ok	15024
842	StardewValley.SDKs.GogGalaxy.Internal	Base36	StardewValley.SDKs.GogGalaxy.Internal/Base36.cs	ok	810
843	StardewValley.SDKs.GogGalaxy.Listeners	GalaxyAuthListener	StardewValley.SDKs.GogGalaxy.Listeners/GalaxyAuthListener.cs	ok	907
844	StardewValley.SDKs.GogGalaxy.Listeners	GalaxyGameJoinRequestedListener	StardewValley.SDKs.GogGalaxy.Listeners/GalaxyGameJoinRequestedListener.cs	ok	733
845	StardewValley.SDKs.GogGalaxy.Listeners	GalaxyLobbyCreatedListener	StardewValley.SDKs.GogGalaxy.Listeners/GalaxyLobbyCreatedListener.cs	ok	736
846	StardewValley.SDKs.GogGalaxy.Listeners	GalaxyLobbyDataListener	StardewValley.SDKs.GogGalaxy.Listeners/GalaxyLobbyDataListener.cs	ok	702
847	StardewValley.SDKs.GogGalaxy.Listeners	GalaxyLobbyDataRetrieveListener	StardewValley.SDKs.GogGalaxy.Listeners/GalaxyLobbyDataRetrieveListener.cs	ok	691
848	StardewValley.SDKs.GogGalaxy.Listeners	GalaxyLobbyEnteredListener	StardewValley.SDKs.GogGalaxy.Listeners/GalaxyLobbyEnteredListener.cs	ok	733
849	StardewValley.SDKs.GogGalaxy.Listeners	GalaxyLobbyLeftListener	StardewValley.SDKs.GogGalaxy.Listeners/GalaxyLobbyLeftListener.cs	ok	725
850	StardewValley.SDKs.GogGalaxy.Listeners	GalaxyLobbyMemberStateListener	StardewValley.SDKs.GogGalaxy.Listeners/GalaxyLobbyMemberStateListener.cs	ok	853
851	StardewValley.SDKs.GogGalaxy.Listeners	GalaxyOperationalStateChangeListener	StardewValley.SDKs.GogGalaxy.Listeners/GalaxyOperationalStateChangeListener.cs	ok	731
852	StardewValley.SDKs.GogGalaxy.Listeners	GalaxyRichPresenceListener	StardewValley.SDKs.GogGalaxy.Listeners/GalaxyRichPresenceListener.cs	ok	669
853	StardewValley.SDKs.GogGalaxy.Listeners	GalaxySpecificUserDataListener	StardewValley.SDKs.GogGalaxy.Listeners/GalaxySpecificUserDataListener.cs	ok	693
854	StardewValley.SDKs.Steam	SteamHelper	StardewValley.SDKs.Steam/SteamHelper.cs	ok	7491
855	StardewValley.SDKs.Steam	SteamNetClient	StardewValley.SDKs.Steam/SteamNetClient.cs	ok	10428
856	StardewValley.SDKs.Steam	SteamNetHelper	StardewValley.SDKs.Steam/SteamNetHelper.cs	ok	6785
857	StardewValley.SDKs.Steam	SteamNetServer	StardewValley.SDKs.Steam/SteamNetServer.cs	ok	17092
858	StardewValley.SDKs.Steam.Internal	ConnectionData	StardewValley.SDKs.Steam.Internal/ConnectionData.cs	ok	441
859	StardewValley.SDKs.Steam.Internal	HybridLobby	StardewValley.SDKs.Steam.Internal/HybridLobby.cs	ok	968
860	StardewValley.SDKs.Steam.Internal	LobbyConnectionType	StardewValley.SDKs.Steam.Internal/LobbyConnectionType.cs	ok	119
861	StardewValley.SDKs.Steam.Internal	SteamSocketUtils	StardewValley.SDKs.Steam.Internal/SteamSocketUtils.cs	ok	2809
862	StardewValley.SDKs.WeGameRail	RailHelper	StardewValley.SDKs.WeGameRail/RailHelper.cs	ok	136
863	StardewValley.SaveMigrations	ISaveMigrator	StardewValley.SaveMigrations/ISaveMigrator.cs	ok	161
864	StardewValley.SaveMigrations	SaveFixes	StardewValley.SaveMigrations/SaveFixes.cs	ok	2252
865	StardewValley.SaveMigrations	SaveMigrator	StardewValley.SaveMigrations/SaveMigrator.cs	ok	2050
866	StardewValley.SaveMigrations	SaveMigrator_1_3	StardewValley.SaveMigrations/SaveMigrator_1_3.cs	ok	4873
867	StardewValley.SaveMigrations	SaveMigrator_1_4	StardewValley.SaveMigrations/SaveMigrator_1_4.cs	ok	8248
868	StardewValley.SaveMigrations	SaveMigrator_1_5	StardewValley.SaveMigrations/SaveMigrator_1_5.cs	ok	5668
869	StardewValley.SaveMigrations	SaveMigrator_1_6	StardewValley.SaveMigrations/SaveMigrator_1_6.cs	ok	69895
870	StardewValley.SaveSerialization	SaveSerializer	StardewValley.SaveSerialization/SaveSerializer.cs	ok	1983
871	StardewValley.SaveSerialization	Vector2Reader	StardewValley.SaveSerialization/Vector2Reader.cs	ok	635
872	StardewValley.SaveSerialization	Vector2Serializer	StardewValley.SaveSerialization/Vector2Serializer.cs	ok	852
873	StardewValley.SaveSerialization	Vector2Writer	StardewValley.SaveSerialization/Vector2Writer.cs	ok	554
874	StardewValley.SpecialOrders	SpecialOrder	StardewValley.SpecialOrders/SpecialOrder.cs	ok	30350
875	StardewValley.SpecialOrders	SpecialOrderStatus	StardewValley.SpecialOrders/SpecialOrderStatus.cs	ok	107
876	StardewValley.SpecialOrders.Objectives	CollectObjective	StardewValley.SpecialOrders.Objectives/CollectObjective.cs	ok	1612
877	StardewValley.SpecialOrders.Objectives	DeliverObjective	StardewValley.SpecialOrders.Objectives/DeliverObjective.cs	ok	2861
878	StardewValley.SpecialOrders.Objectives	DonateObjective	StardewValley.SpecialOrders.Objectives/DonateObjective.cs	ok	4042
879	StardewValley.SpecialOrders.Objectives	FishObjective	StardewValley.SpecialOrders.Objectives/FishObjective.cs	ok	1609
880	StardewValley.SpecialOrders.Objectives	GiftObjective	StardewValley.SpecialOrders.Objectives/GiftObjective.cs	ok	2659
881	StardewValley.SpecialOrders.Objectives	JKScoreObjective	StardewValley.SpecialOrders.Objectives/JKScoreObjective.cs	ok	711
882	StardewValley.SpecialOrders.Objectives	OrderObjective	StardewValley.SpecialOrders.Objectives/OrderObjective.cs	ok	3476
883	StardewValley.SpecialOrders.Objectives	ReachMineFloorObjective	StardewValley.SpecialOrders.Objectives/ReachMineFloorObjective.cs	ok	1354
884	StardewValley.SpecialOrders.Objectives	ShipObjective	StardewValley.SpecialOrders.Objectives/ShipObjective.cs	ok	2032
885	StardewValley.SpecialOrders.Objectives	SlayObjective	StardewValley.SpecialOrders.Objectives/SlayObjective.cs	ok	1975
886	StardewValley.SpecialOrders.Rewards	FriendshipReward	StardewValley.SpecialOrders.Rewards/FriendshipReward.cs	ok	1095
887	StardewValley.SpecialOrders.Rewards	GemsReward	StardewValley.SpecialOrders.Rewards/GemsReward.cs	ok	525
888	StardewValley.SpecialOrders.Rewards	MailReward	StardewValley.SpecialOrders.Rewards/MailReward.cs	ok	1962
889	StardewValley.SpecialOrders.Rewards	MoneyReward	StardewValley.SpecialOrders.Rewards/MoneyReward.cs	ok	756
890	StardewValley.SpecialOrders.Rewards	ObjectReward	StardewValley.SpecialOrders.Rewards/ObjectReward.cs	ok	1111
891	StardewValley.SpecialOrders.Rewards	OrderReward	StardewValley.SpecialOrders.Rewards/OrderReward.cs	ok	732
892	StardewValley.SpecialOrders.Rewards	ResetEventReward	StardewValley.SpecialOrders.Rewards/ResetEventReward.cs	ok	725
893	StardewValley.TerrainFeatures	Bush	StardewValley.TerrainFeatures/Bush.cs	ok	19573
894	StardewValley.TerrainFeatures	CosmeticPlant	StardewValley.TerrainFeatures/CosmeticPlant.cs	ok	3069
895	StardewValley.TerrainFeatures	Flooring	StardewValley.TerrainFeatures/Flooring.cs	ok	14471
896	StardewValley.TerrainFeatures	FruitTree	StardewValley.TerrainFeatures/FruitTree.cs	ok	31693
897	StardewValley.TerrainFeatures	GiantCrop	StardewValley.TerrainFeatures/GiantCrop.cs	ok	9613
898	StardewValley.TerrainFeatures	Grass	StardewValley.TerrainFeatures/Grass.cs	ok	15596
899	StardewValley.TerrainFeatures	HoeDirt	StardewValley.TerrainFeatures/HoeDirt.cs	ok	32619
900	StardewValley.TerrainFeatures	HoeDirtFertilizerApplyStatus	StardewValley.TerrainFeatures/HoeDirtFertilizerApplyStatus.cs	ok	158
901	StardewValley.TerrainFeatures	LargeTerrainFeature	StardewValley.TerrainFeatures/LargeTerrainFeature.cs	ok	735
902	StardewValley.TerrainFeatures	Leaf	StardewValley.TerrainFeatures/Leaf.cs	ok	420
903	StardewValley.TerrainFeatures	ResourceClump	StardewValley.TerrainFeatures/ResourceClump.cs	ok	17264
904	StardewValley.TerrainFeatures	Tent	StardewValley.TerrainFeatures/Tent.cs	ok	3460
905	StardewValley.TerrainFeatures	TerrainFeature	StardewValley.TerrainFeatures/TerrainFeature.cs	ok	2938
906	StardewValley.TerrainFeatures	Tree	StardewValley.TerrainFeatures/Tree.cs	ok	53267
907	StardewValley.Tests	ExtractSyntaxDelegate	StardewValley.Tests/ExtractSyntaxDelegate.cs	ok	160
908	StardewValley.Tests	SyntaxAbstractor	StardewValley.Tests/SyntaxAbstractor.cs	ok	24773
909	StardewValley.Tests	TranslationValidator	StardewValley.Tests/TranslationValidator.cs	ok	4937
910	StardewValley.Tests	TranslationValidatorIssue	StardewValley.Tests/TranslationValidatorIssue.cs	ok	134
911	StardewValley.Tests	TranslationValidatorResult	StardewValley.Tests/TranslationValidatorResult.cs	ok	737
912	StardewValley.TokenizableStrings	TokenParser	StardewValley.TokenizableStrings/TokenParser.cs	ok	15782
913	StardewValley.TokenizableStrings	TokenParserDelegate	StardewValley.TokenizableStrings/TokenParserDelegate.cs	ok	172
914	StardewValley.TokenizableStrings	TokenStringBuilder	StardewValley.TokenizableStrings/TokenStringBuilder.cs	ok	3380
915	StardewValley.Tools	Axe	StardewValley.Tools/Axe.cs	ok	2642
916	StardewValley.Tools	ErrorTool	StardewValley.Tools/ErrorTool.cs	ok	770
917	StardewValley.Tools	FishingRod	StardewValley.Tools/FishingRod.cs	ok	90464
918	StardewValley.Tools	GenericTool	StardewValley.Tools/GenericTool.cs	ok	139
919	StardewValley.Tools	Hoe	StardewValley.Tools/Hoe.cs	ok	3529
920	StardewValley.Tools	Lantern	StardewValley.Tools/Lantern.cs	ok	1900
921	StardewValley.Tools	MeleeWeapon	StardewValley.Tools/MeleeWeapon.cs	ok	64828
922	StardewValley.Tools	MilkPail	StardewValley.Tools/MilkPail.cs	ok	4063
923	StardewValley.Tools	Pan	StardewValley.Tools/Pan.cs	ok	7342
924	StardewValley.Tools	Pickaxe	StardewValley.Tools/Pickaxe.cs	ok	8071
925	StardewValley.Tools	Raft	StardewValley.Tools/Raft.cs	ok	1359
926	StardewValley.Tools	Shears	StardewValley.Tools/Shears.cs	ok	3085
927	StardewValley.Tools	Slingshot	StardewValley.Tools/Slingshot.cs	ok	14790
928	StardewValley.Tools	Wand	StardewValley.Tools/Wand.cs	ok	2638
929	StardewValley.Tools	WateringCan	StardewValley.Tools/WateringCan.cs	ok	6597
930	StardewValley.Triggers	CachedAction	StardewValley.Triggers/CachedAction.cs	ok	438
931	StardewValley.Triggers	CachedTriggerAction	StardewValley.Triggers/CachedTriggerAction.cs	ok	597
932	StardewValley.Triggers	TriggerActionManager	StardewValley.Triggers/TriggerActionManager.cs	ok	23174
933	StardewValley.Util	BoundingBoxGroup	StardewValley.Util/BoundingBoxGroup.cs	ok	1140
934	StardewValley.Util	DictionarySaver`2	StardewValley.Util/DictionarySaver.cs	ok	1482
935	StardewValley.Util	EventTest	StardewValley.Util/EventTest.cs	ok	3878
936	StardewValley.Util	GuidHelper	StardewValley.Util/GuidHelper.cs	ok	144
937	StardewValley.Util	IInputSimulator	StardewValley.Util/IInputSimulator.cs	ok	589
938	StardewValley.Util	LeftRightClickSpamInputSimulator	StardewValley.Util/LeftRightClickSpamInputSimulator.cs	ok	848
939	StardewValley.Util	ProfanityFilter	StardewValley.Util/ProfanityFilter.cs	ok	1320
940	StardewValley.Util	SaveablePairExtensions	StardewValley.Util/SaveablePairExtensions.cs	ok	686
941	StardewValley.Util	SaveablePair`2	StardewValley.Util/SaveablePair.cs	ok	370
942	StardewValley.Util	StackTraceHelper	StardewValley.Util/StackTraceHelper.cs	ok	750
943	StardewValley.Util	SynchronizedShopStock	StardewValley.Util/SynchronizedShopStock.cs	ok	2809
944	StardewValley.Util	ToolSpamInputSimulator	StardewValley.Util/ToolSpamInputSimulator.cs	ok	783
945	StardewValley.WorldMaps	MapArea	StardewValley.WorldMaps/MapArea.cs	ok	4461
946	StardewValley.WorldMaps	MapAreaPosition	StardewValley.WorldMaps/MapAreaPosition.cs	ok	5070
947	StardewValley.WorldMaps	MapAreaPositionWithContext	StardewValley.WorldMaps/MapAreaPositionWithContext.cs	ok	655
948	StardewValley.WorldMaps	MapAreaTexture	StardewValley.WorldMaps/MapAreaTexture.cs	ok	595
949	StardewValley.WorldMaps	MapAreaTooltip	StardewValley.WorldMaps/MapAreaTooltip.cs	ok	888
950	StardewValley.WorldMaps	MapRegion	StardewValley.WorldMaps/MapRegion.cs	ok	4575
951	StardewValley.WorldMaps	WorldMapManager	StardewValley.WorldMaps/WorldMapManager.cs	ok	3376
952	System.Runtime.CompilerServices	NullableAttribute	System.Runtime.CompilerServices/NullableAttribute.cs	ok	631
953	System.Runtime.CompilerServices	NullableContextAttribute	System.Runtime.CompilerServices/NullableContextAttribute.cs	ok	476
